mean_RD,covered_sats,covered_suns,skill_diversity,skill_coverage,quantity_of_fav_rotas,control,size
18.266666666666666,9.0,8.0,0.48484848484848486,16,4,False,10
20.0,9.0,5.0,0.7272727272727273,8,0,False,5
14.214285714285714,8.0,9.0,0.48148148148148145,13,1,False,8
11.0,6.0,0.0,1.0,5,0,False,2
20.0,5.0,4.0,0.8888888888888888,8,0,False,3
13.333333333333334,6.0,4.0,0.8,4,1,False,3
18.333333333333332,7.0,2.0,0.6875,11,3,False,4
,3.0,3.0,1.0,4,0,False,1
23.0,7.0,6.0,0.625,10,2,False,4
22.0,8.0,4.0,0.5333333333333333,8,0,False,5
22.0,6.0,2.0,0.8571428571428571,6,1,False,2
22.0,7.0,7.0,0.625,10,1,False,5
14.4,7.0,6.0,0.7272727272727273,8,0,False,5
14.166666666666666,5.0,7.0,0.6923076923076923,9,1,False,4
16.71212121212121,11.0,11.0,0.3684210526315789,14,5,False,12
24.0,4.0,5.0,0.7272727272727273,8,1,False,3
17.8,8.0,6.0,0.7058823529411765,12,2,False,5
17.0,8.0,6.0,0.6428571428571429,9,1,False,5
21.666666666666668,6.0,7.0,0.7647058823529411,13,1,False,4
17.833333333333332,6.0,4.0,0.8888888888888888,8,1,False,4
,5.0,1.0,1.0,5,0,False,1
23.357142857142858,12.0,9.0,0.48,12,3,False,8
16.866666666666667,8.0,6.0,0.5384615384615384,14,1,False,6
21.133333333333333,8.0,7.0,0.6923076923076923,9,1,False,6
22.0,5.0,5.0,0.7,7,2,False,3
18.4,7.0,6.0,0.6842105263157895,13,0,False,6
14.948717948717949,10.0,11.0,0.4146341463414634,17,2,False,13
17.70909090909091,12.0,9.0,0.4117647058823529,14,4,False,11
18.666666666666668,7.0,5.0,0.875,7,2,False,4
17.833333333333332,5.0,4.0,0.8,8,1,False,4
21.77777777777778,8.0,10.0,0.5161290322580645,16,4,False,9
19.333333333333332,6.0,4.0,0.875,7,1,False,3
21.666666666666668,6.0,5.0,0.7142857142857143,10,2,False,4
16.666666666666668,3.0,6.0,0.6428571428571429,9,2,False,3
22.38095238095238,8.0,8.0,0.5789473684210527,11,5,False,7
18.0,8.0,8.0,0.5652173913043478,13,2,False,7
18.6,5.0,7.0,0.7777777777777778,14,1,False,5
20.733333333333334,11.0,4.0,0.7272727272727273,8,1,False,6
28.0,5.0,3.0,1.0,6,1,False,2
10.0,3.0,5.0,1.0,7,1,False,2
14.066666666666666,7.0,6.0,0.6875,11,1,False,6
24.666666666666668,7.0,4.0,0.8888888888888888,8,2,False,3
18.066666666666666,10.0,7.0,0.5,8,3,False,6
21.060606060606062,10.0,9.0,0.47058823529411764,16,2,False,12
19.6,5.0,8.0,0.8333333333333334,10,1,False,5
18.392857142857142,8.0,8.0,0.6470588235294118,11,1,False,8
22.761904761904763,9.0,7.0,0.7333333333333333,11,1,False,7
14.933333333333334,6.0,9.0,0.8125,13,1,False,6
19.8,9.0,4.0,0.7692307692307693,10,0,False,5
21.904761904761905,9.0,8.0,0.7058823529411765,12,1,False,7
24.8,9.0,3.0,0.6666666666666666,8,1,False,5
27.0,8.0,3.0,0.8571428571428571,6,2,False,2
24.6,9.0,5.0,0.5882352941176471,10,2,False,5
18.5,6.0,4.0,0.6923076923076923,9,1,False,4
21.0,9.0,6.0,0.8461538461538461,11,1,False,5
24.0,5.0,3.0,0.8571428571428571,6,1,False,2
16.19047619047619,6.0,7.0,0.6363636363636364,14,3,False,7
21.214285714285715,10.0,9.0,0.5909090909090909,13,5,False,8
21.333333333333332,8.0,5.0,0.9,9,1,False,4
16.2,10.0,6.0,0.7058823529411765,12,2,False,6
13.0,4.0,4.0,0.875,7,1,False,2
12.0,5.0,3.0,1.0,9,1,False,2
12.0,4.0,4.0,1.0,3,0,False,2
23.984848484848484,12.0,10.0,0.4857142857142857,17,2,False,12
9.0,5.0,3.0,1.0,6,1,False,2
,5.0,1.0,1.0,2,0,False,1
17.333333333333332,5.0,4.0,0.75,6,1,False,3
,4.0,2.0,1.0,4,0,False,1
17.0,8.0,7.0,0.7272727272727273,8,1,False,5
17.6,6.0,8.0,0.7142857142857143,10,4,False,6
19.714285714285715,8.0,8.0,0.6,12,2,False,7
17.8,7.0,9.0,0.7857142857142857,11,1,False,6
16.0,7.0,4.0,0.7777777777777778,7,0,False,5
22.4,10.0,5.0,0.8571428571428571,12,1,False,5
24.0,7.0,4.0,1.0,6,1,False,3
20.666666666666668,7.0,2.0,0.7777777777777778,7,1,False,3
27.666666666666668,5.0,8.0,0.8333333333333334,10,1,False,4
16.666666666666668,5.0,6.0,0.9,9,1,False,3
12.0,7.0,2.0,1.0,8,0,False,2
16.0,5.0,2.0,1.0,4,0,False,2
15.619047619047619,7.0,7.0,0.6842105263157895,13,1,False,7
15.733333333333333,7.0,7.0,0.6470588235294118,11,2,False,6
17.133333333333333,8.0,7.0,0.631578947368421,12,2,False,6
16.866666666666667,7.0,6.0,0.6428571428571429,9,2,False,6
16.2,5.0,8.0,0.8571428571428571,12,1,False,5
22.6,8.0,7.0,0.7272727272727273,8,0,False,5
22.733333333333334,9.0,8.0,0.6428571428571429,9,1,False,6
20.0,5.0,6.0,0.75,6,1,False,3
19.333333333333332,5.0,3.0,0.7777777777777778,7,1,False,3
9.5,5.0,4.0,0.75,9,2,False,4
25.333333333333332,7.0,3.0,0.6363636363636364,7,1,False,3
16.761904761904763,9.0,9.0,0.5909090909090909,13,2,False,7
22.0,5.0,3.0,1.0,4,1,False,2
25.466666666666665,10.0,5.0,0.7857142857142857,11,4,False,6
18.5,8.0,3.0,0.5789473684210527,11,1,False,4
21.266666666666666,10.0,6.0,0.5714285714285714,8,0,False,6
20.6,5.0,6.0,0.7857142857142857,11,3,False,5
21.2,9.0,4.0,0.75,9,0,False,5
23.0,4.0,1.0,1.0,4,0,False,2
17.066666666666666,9.0,5.0,0.7272727272727273,8,1,False,6
26.19047619047619,9.0,9.0,0.5909090909090909,13,2,False,7
15.892857142857142,10.0,8.0,0.5333333333333333,16,2,False,8
20.535714285714285,7.0,8.0,0.5,11,0,False,8
21.238095238095237,8.0,7.0,0.6111111111111112,11,4,False,7
21.571428571428573,10.0,9.0,0.6,12,1,False,8
21.0,7.0,5.0,0.75,9,1,False,4
14.0,6.0,3.0,1.0,8,1,False,3
23.4,7.0,8.0,0.5263157894736842,10,3,False,6
17.0,3.0,3.0,1.0,4,1,False,2
15.0,8.0,7.0,0.6428571428571429,9,2,False,5
23.155555555555555,11.0,8.0,0.4838709677419355,15,2,False,10
12.0,5.0,4.0,0.8571428571428571,6,1,False,2
22.214285714285715,10.0,10.0,0.6,12,3,False,8
16.0,6.0,4.0,1.0,7,1,False,3
14.8,6.0,6.0,0.625,10,0,False,6
19.047619047619047,8.0,7.0,0.5555555555555556,10,1,False,7
16.833333333333332,5.0,6.0,0.75,6,2,False,4
10.4,6.0,7.0,0.7368421052631579,14,0,False,5
15.8,8.0,6.0,0.6842105263157895,13,2,False,6
22.333333333333332,9.0,9.0,0.6470588235294118,11,2,False,6
16.2,7.0,7.0,0.75,12,0,False,6
19.357142857142858,10.0,6.0,0.5238095238095238,11,3,False,8
18.333333333333332,7.0,9.0,0.6818181818181818,15,2,False,6
21.238095238095237,8.0,11.0,0.48148148148148145,13,2,False,7
19.333333333333332,11.0,3.0,0.5833333333333334,7,0,False,7
22.666666666666668,6.0,5.0,0.8,4,0,False,3
22.833333333333332,7.0,7.0,0.8333333333333334,10,2,False,4
24.8,8.0,7.0,0.8181818181818182,9,0,False,5
19.0,5.0,6.0,1.0,8,0,False,4
20.0,10.0,7.0,0.6,12,2,False,8
18.533333333333335,9.0,8.0,0.4583333333333333,11,2,False,6
18.0,6.0,4.0,0.6666666666666666,6,0,False,3
26.0,4.0,4.0,0.8333333333333334,5,0,False,2
24.666666666666668,12.0,8.0,0.5454545454545454,12,3,False,7
17.333333333333332,9.0,9.0,0.5238095238095238,11,2,False,7
24.333333333333332,7.0,7.0,0.6428571428571429,9,0,False,4
25.333333333333332,7.0,4.0,0.6363636363636364,7,0,False,3
23.428571428571427,9.0,11.0,0.7777777777777778,14,2,False,7
21.333333333333332,6.0,7.0,0.875,7,0,False,4
17.5,11.0,6.0,0.5217391304347826,12,2,False,9
15.0,4.0,3.0,1.0,4,2,False,2
,4.0,1.0,1.0,5,1,False,1
19.333333333333332,6.0,3.0,0.6,9,1,False,3
16.964285714285715,7.0,6.0,0.48,12,3,False,8
10.0,5.0,1.0,0.875,7,0,False,2
24.0,5.0,4.0,1.0,8,0,False,3
21.0,9.0,12.0,0.5185185185185185,14,2,False,10
14.0,8.0,6.0,0.6470588235294118,11,1,False,5
24.0,7.0,2.0,0.875,7,1,False,3
14.833333333333334,6.0,5.0,0.7857142857142857,11,1,False,4
16.0,5.0,6.0,1.0,6,1,False,3
16.5,5.0,4.0,0.8,8,1,False,4
24.0,9.0,6.0,0.6153846153846154,8,2,False,6
10.0,4.0,6.0,0.8571428571428571,6,0,False,3
18.133333333333333,10.0,5.0,0.5333333333333333,8,3,False,6
18.666666666666668,5.0,5.0,1.0,7,0,False,3
23.0,7.0,8.0,0.7333333333333333,11,4,False,5
19.5,8.0,3.0,0.9,9,1,False,4
16.666666666666668,6.0,4.0,1.0,6,1,False,3
25.666666666666668,8.0,3.0,0.7777777777777778,7,1,False,4
24.666666666666668,5.0,6.0,0.875,7,1,False,3
15.857142857142858,10.0,7.0,0.4827586206896552,14,2,False,8
17.333333333333332,4.0,4.0,0.875,7,1,False,3
15.523809523809524,10.0,7.0,0.7222222222222222,13,1,False,7
25.333333333333332,6.0,5.0,1.0,9,2,False,3
22.0,7.0,1.0,1.0,2,1,False,2
21.2,10.0,8.0,0.6,15,3,False,6
19.0,9.0,5.0,0.6363636363636364,7,2,False,5
15.863636363636363,11.0,10.0,0.375,15,3,False,12
21.8,9.0,8.0,0.6470588235294118,11,4,False,6
21.333333333333332,6.0,3.0,0.7272727272727273,8,1,False,3
18.4,9.0,4.0,0.7333333333333333,11,2,False,5
16.0,7.0,6.0,0.8181818181818182,9,1,False,5
18.333333333333332,12.0,8.0,0.5217391304347826,12,5,False,9
10.333333333333334,5.0,6.0,0.5882352941176471,10,0,False,4
16.666666666666668,10.0,7.0,0.5555555555555556,15,2,False,7
23.333333333333332,6.0,3.0,0.7272727272727273,8,1,False,3
12.0,7.0,1.0,0.75,6,3,False,3
,4.0,2.0,1.0,2,0,False,1
23.166666666666668,8.0,5.0,0.7692307692307693,10,1,False,4
17.166666666666668,6.0,4.0,0.6428571428571429,9,0,False,4
14.666666666666666,5.0,3.0,0.6153846153846154,8,0,False,3
20.4,8.0,5.0,0.75,9,2,False,5
15.745454545454546,11.0,9.0,0.4444444444444444,16,2,False,11
18.8,7.0,7.0,0.6666666666666666,14,1,False,5
22.5,9.0,4.0,0.7142857142857143,10,2,False,4
15.133333333333333,6.0,8.0,0.7222222222222222,13,2,False,6
21.0,6.0,2.0,0.8888888888888888,8,0,False,2
23.0,3.0,4.0,0.8571428571428571,6,0,False,2
18.785714285714285,9.0,7.0,0.56,14,2,False,8
22.0,4.0,4.0,1.0,6,0,False,2
11.0,4.0,3.0,0.75,6,0,False,2
14.833333333333334,8.0,5.0,0.8,8,2,False,4
18.0,6.0,3.0,1.0,6,1,False,2
26.0,7.0,4.0,1.0,3,1,False,2
16.8,8.0,6.0,0.75,12,1,False,5
19.333333333333332,5.0,4.0,0.8181818181818182,9,0,False,3
11.142857142857142,6.0,9.0,0.6818181818181818,15,0,False,7
21.333333333333332,10.0,7.0,0.7222222222222222,13,3,False,7
22.692307692307693,12.0,11.0,0.35714285714285715,15,3,False,13
20.0,8.0,3.0,0.7272727272727273,8,1,False,3
18.0,4.0,3.0,1.0,4,1,False,2
21.642857142857142,10.0,7.0,0.5652173913043478,13,2,False,8
20.044444444444444,10.0,10.0,0.56,14,4,False,10
19.333333333333332,6.0,5.0,0.8333333333333334,10,1,False,3
21.054545454545455,13.0,10.0,0.46875,15,4,False,11
17.833333333333332,5.0,5.0,0.8181818181818182,9,1,False,4
18.666666666666668,3.0,7.0,0.8333333333333334,5,1,False,3
,4.0,1.0,1.0,3,1,False,1
16.5,7.0,6.0,0.6923076923076923,9,0,False,4
,0.0,0.0,1.0,1,0,False,1
17.0,5.0,4.0,1.0,5,0,False,2
20.933333333333334,9.0,8.0,0.5263157894736842,10,1,False,6
13.0,9.0,8.0,0.6666666666666666,12,2,False,8
19.833333333333332,11.0,6.0,0.5357142857142857,15,2,False,9
22.0,8.0,5.0,0.8181818181818182,9,3,False,4
19.666666666666668,8.0,8.0,0.5,9,2,False,6
24.0,4.0,7.0,0.8,4,0,False,3
22.533333333333335,8.0,6.0,0.6190476190476191,13,1,False,6
13.0,5.0,2.0,1.0,4,0,False,2
21.0,5.0,4.0,0.7777777777777778,7,2,False,2
11.933333333333334,6.0,9.0,0.7777777777777778,14,0,False,6
11.0,4.0,1.0,1.0,6,1,False,2
22.733333333333334,8.0,6.0,0.5714285714285714,12,0,False,6
22.5,11.0,6.0,0.6666666666666666,12,3,False,8
11.0,4.0,4.0,1.0,5,1,False,2
24.761904761904763,10.0,8.0,0.6875,11,2,False,7
13.0,6.0,3.0,0.8888888888888888,8,1,False,2
15.0,5.0,4.0,1.0,7,0,False,2
18.6,9.0,4.0,0.7333333333333333,11,1,False,5
19.6,6.0,6.0,0.9166666666666666,11,1,False,5
19.333333333333332,8.0,2.0,0.8,4,0,False,3
17.466666666666665,9.0,5.0,0.8571428571428571,12,0,False,6
19.381818181818183,11.0,7.0,0.45161290322580644,14,3,False,11
21.321428571428573,9.0,9.0,0.5,11,2,False,8
27.0,4.0,2.0,1.0,6,0,False,2
22.066666666666666,9.0,5.0,0.8,12,2,False,6
20.133333333333333,7.0,9.0,0.6,12,1,False,6
22.857142857142858,9.0,5.0,0.4642857142857143,13,5,False,7
18.857142857142858,12.0,3.0,0.7272727272727273,8,1,False,7
10.666666666666666,5.0,4.0,0.75,9,1,False,3
22.0,8.0,3.0,0.8,4,0,False,2
13.714285714285714,7.0,8.0,0.6363636363636364,14,2,False,7
22.833333333333332,7.0,6.0,0.6428571428571429,9,3,False,4
17.0,4.0,4.0,1.0,4,0,False,2
20.711111111111112,10.0,7.0,0.4838709677419355,15,2,False,10
21.333333333333332,6.0,5.0,0.75,6,2,False,3
24.833333333333332,8.0,4.0,0.7142857142857143,10,3,False,4
11.0,4.0,1.0,0.8,4,0,False,2
19.4,6.0,6.0,0.7777777777777778,7,0,False,5
15.6,7.0,7.0,0.8333333333333334,10,0,False,5
21.333333333333332,4.0,5.0,0.625,5,1,False,3
19.106060606060606,10.0,9.0,0.47058823529411764,16,2,False,12
23.333333333333332,8.0,3.0,0.8888888888888888,8,2,False,3
22.0,7.0,6.0,0.5384615384615384,7,1,False,5
22.666666666666668,5.0,6.0,0.875,7,1,False,3
19.0,5.0,4.0,0.8571428571428571,6,1,False,2
23.333333333333332,9.0,3.0,0.6363636363636364,7,1,False,3
23.833333333333332,8.0,5.0,0.875,7,1,False,4
14.0,6.0,3.0,0.8333333333333334,5,0,False,2
23.133333333333333,8.0,8.0,0.5555555555555556,10,3,False,6
16.678571428571427,7.0,11.0,0.5454545454545454,12,2,False,8
23.4,10.0,5.0,0.55,11,3,False,6
18.266666666666666,8.0,4.0,0.75,12,2,False,6
23.0,8.0,6.0,0.5882352941176471,10,2,False,5
20.333333333333332,8.0,5.0,0.625,10,2,False,4
17.333333333333332,9.0,6.0,0.7058823529411765,12,1,False,6
14.666666666666666,6.0,6.0,0.75,9,1,False,4
23.166666666666668,7.0,7.0,0.9,9,0,False,4
17.5,10.0,9.0,0.6190476190476191,13,2,False,9
22.833333333333332,8.0,5.0,0.6363636363636364,7,1,False,4
21.733333333333334,7.0,6.0,0.7222222222222222,13,2,False,6
18.555555555555557,9.0,9.0,0.5833333333333334,14,4,False,9
21.5,5.0,8.0,0.6470588235294118,11,0,False,4
12.0,7.0,5.0,0.75,9,1,False,4
21.047619047619047,10.0,7.0,0.41379310344827586,12,2,False,7
21.6,10.0,5.0,0.7857142857142857,11,4,False,5
20.0,7.0,2.0,1.0,8,1,False,3
21.0,6.0,6.0,1.0,10,0,False,5
15.6,7.0,4.0,0.8181818181818182,9,0,False,6
21.0,8.0,5.0,0.7647058823529411,13,0,False,5
19.5,8.0,4.0,0.5,9,1,False,4
24.0,5.0,4.0,1.0,6,2,False,3
16.533333333333335,7.0,8.0,0.6470588235294118,11,0,False,6
17.333333333333332,5.0,3.0,0.8571428571428571,6,0,False,3
15.314285714285715,11.0,11.0,0.3541666666666667,17,3,False,15
16.0,6.0,5.0,0.875,7,1,False,3
13.866666666666667,7.0,6.0,0.7647058823529411,13,2,False,6
16.761904761904763,9.0,8.0,0.6153846153846154,16,2,False,7
22.666666666666668,8.0,5.0,0.7,7,1,False,3
14.4,7.0,6.0,0.7333333333333333,11,2,False,5
24.666666666666668,7.0,5.0,0.75,6,2,False,3
16.333333333333332,10.0,9.0,0.4482758620689655,13,3,False,9
22.444444444444443,11.0,7.0,0.48148148148148145,13,2,False,9
25.333333333333332,6.0,6.0,0.8571428571428571,6,0,False,3
22.666666666666668,7.0,3.0,1.0,7,2,False,3
18.666666666666668,9.0,5.0,0.8571428571428571,12,0,False,4
,4.0,1.0,1.0,4,0,False,1
17.047619047619047,9.0,6.0,0.7222222222222222,13,1,False,7
22.785714285714285,9.0,7.0,0.5555555555555556,10,2,False,8
14.933333333333334,8.0,7.0,0.5416666666666666,13,1,False,6
20.5,7.0,5.0,0.7272727272727273,8,0,False,4
19.0,6.0,2.0,0.8,4,1,False,2
12.0,3.0,3.0,0.8571428571428571,6,0,False,2
19.0,6.0,2.0,0.875,7,2,False,2
19.333333333333332,6.0,4.0,0.8571428571428571,6,1,False,3
20.4,7.0,7.0,0.6470588235294118,11,3,False,5
24.666666666666668,5.0,7.0,0.7272727272727273,8,1,False,3
19.464285714285715,9.0,8.0,0.5416666666666666,13,2,False,8
19.6,10.0,3.0,0.75,12,1,False,5
,5.0,1.0,1.0,5,1,False,1
0.0,4.0,1.0,0.8333333333333334,5,1,False,2
21.333333333333332,9.0,4.0,0.8333333333333334,10,1,False,3
21.0,6.0,7.0,0.7857142857142857,11,2,False,5
21.0,9.0,5.0,0.7142857142857143,10,1,False,5
30.0,6.0,3.0,0.75,3,2,False,2
23.904761904761905,9.0,6.0,0.5217391304347826,12,2,False,7
16.0,6.0,4.0,0.7777777777777778,7,1,False,3
17.666666666666668,8.0,3.0,0.9090909090909091,10,0,False,4
,4.0,1.0,1.0,2,0,False,1
17.61904761904762,9.0,7.0,0.631578947368421,12,2,False,7
19.0,4.0,4.0,1.0,4,1,False,2
23.2,8.0,6.0,0.8,8,1,False,5
22.0,5.0,3.0,0.8333333333333334,5,2,False,2
20.666666666666668,6.0,5.0,0.9,9,0,False,3
18.666666666666668,5.0,5.0,1.0,6,0,False,3
15.333333333333334,5.0,5.0,0.6666666666666666,8,0,False,3
24.0,4.0,4.0,1.0,6,1,False,2
15.4,8.0,4.0,0.65,13,0,False,5
22.533333333333335,8.0,8.0,0.5263157894736842,10,2,False,6
11.4,8.0,6.0,0.7333333333333333,11,0,False,5
27.333333333333332,5.0,3.0,0.7272727272727273,8,2,False,3
18.142857142857142,9.0,9.0,0.7647058823529411,13,2,False,8
31.0,4.0,5.0,1.0,3,0,False,2
19.0,5.0,4.0,1.0,4,0,False,2
24.133333333333333,8.0,7.0,0.7058823529411765,12,1,False,6
18.6,8.0,3.0,0.6190476190476191,13,5,False,6
22.98181818181818,11.0,11.0,0.5,15,2,False,11
18.0,6.0,1.0,1.0,8,1,False,2
19.0,5.0,3.0,1.0,6,0,False,2
19.933333333333334,9.0,6.0,0.65,13,1,False,6
18.0,6.0,6.0,0.9,9,1,False,4
23.333333333333332,6.0,4.0,0.8888888888888888,8,0,False,4
21.0,8.0,4.0,0.6,12,0,False,5
19.8,6.0,7.0,0.6923076923076923,9,0,False,5
12.333333333333334,8.0,6.0,0.7857142857142857,11,0,False,4
18.4,10.0,5.0,0.55,11,3,False,5
17.0,5.0,4.0,1.0,5,1,False,2
26.0,6.0,3.0,0.6666666666666666,6,0,False,2
23.166666666666668,9.0,4.0,0.6666666666666666,10,2,False,4
21.0,5.0,2.0,0.875,7,0,False,2
9.333333333333334,6.0,5.0,0.7142857142857143,10,1,False,3
20.476190476190474,10.0,6.0,0.5,9,3,False,7
12.0,7.0,4.0,0.8888888888888888,8,0,False,3
19.142857142857142,7.0,8.0,0.5,11,1,False,8
